,game_id,season,type,date_time_GMT,home_team,away_team,outcome,away_goals,home_goals
23201,2019021021,20192020,R,2020-03-04T00:00:00Z,Rangers,Blues,away win REG,3,1
23202,2019021022,20192020,R,2020-03-04T00:00:00Z,Penguins,Senators,home win REG,3,7
23203,2019021019,20192020,R,2020-03-04T00:30:00Z,Lightning,Bruins,away win REG,2,1
23204,2019021023,20192020,R,2020-03-04T01:00:00Z,Wild,Predators,home win REG,1,3
23205,2019021024,20192020,R,2020-03-04T01:00:00Z,Jets,Sabres,home win REG,1,3
23206,2019021025,20192020,R,2020-03-04T01:30:00Z,Blackhawks,Ducks,home win REG,2,6
23207,2019021026,20192020,R,2020-03-04T01:30:00Z,Stars,Oilers,away win OT,2,1
23208,2019021027,20192020,R,2020-03-04T03:00:00Z,Golden Knights,Devils,home win REG,0,3
23209,2019021028,20192020,R,2020-03-04T03:30:00Z,Sharks,Maple Leafs,home win REG,2,5
23220,2019021029,20192020,R,2020-03-05T00:00:00Z,Capitals,Flyers,away win REG,5,2
23221,2019021030,20192020,R,2020-03-05T01:30:00Z,Flames,Blue Jackets,home win OT,2,3
23222,2019021031,20192020,R,2020-03-05T02:30:00Z,Avalanche,Ducks,away win OT,4,3
23223,2019021032,20192020,R,2020-03-05T03:30:00Z,Canucks,Coyotes,away win REG,4,2
23228,2019021033,20192020,R,2020-03-06T00:00:00Z,Sabres,Penguins,away win REG,4,2
23229,2019021034,20192020,R,2020-03-06T00:00:00Z,Lightning,Canadiens,home win REG,0,4
23230,2019021035,20192020,R,2020-03-06T00:00:00Z,Panthers,Bruins,away win OT,2,1
23231,2019021036,20192020,R,2020-03-06T00:00:00Z,Rangers,Capitals,home win OT,5,6
23232,2019021037,20192020,R,2020-03-06T00:00:00Z,Flyers,Hurricanes,home win REG,1,4
23233,2019021038,20192020,R,2020-03-06T00:30:00Z,Senators,Islanders,home win REG,3,4
23234,2019021039,20192020,R,2020-03-06T01:00:00Z,Predators,Stars,home win REG,0,2
23235,2019021040,20192020,R,2020-03-06T01:30:00Z,Blackhawks,Oilers,home win REG,3,4
23236,2019021041,20192020,R,2020-03-06T03:30:00Z,Kings,Maple Leafs,home win OT,0,1
23237,2019021042,20192020,R,2020-03-06T03:30:00Z,Sharks,Wild,away win REG,3,2
23248,2019021043,20192020,R,2020-03-07T00:00:00Z,Devils,Blues,home win REG,2,4
23249,2019021044,20192020,R,2020-03-07T00:30:00Z,Red Wings,Blackhawks,home win REG,1,2
23250,2019021045,20192020,R,2020-03-07T01:00:00Z,Jets,Golden Knights,home win REG,0,4
23251,2019021046,20192020,R,2020-03-07T02:00:00Z,Flames,Coyotes,home win REG,2,3
23252,2019021047,20192020,R,2020-03-07T03:00:00Z,Canucks,Avalanche,home win REG,3,6
23253,2019021048,20192020,R,2020-03-07T03:00:00Z,Ducks,Maple Leafs,home win REG,1,2
23260,2019021049,20192020,R,2020-03-07T18:00:00Z,Islanders,Hurricanes,away win OT,3,2
23261,2019021050,20192020,R,2020-03-07T18:00:00Z,Penguins,Capitals,away win REG,5,2
23262,2019021051,20192020,R,2020-03-07T19:00:00Z,Stars,Predators,away win REG,1,0
23263,2019021052,20192020,R,2020-03-07T21:00:00Z,Kings,Wild,home win REG,3,7
23264,2019021057,20192020,R,2020-03-08T00:00:00Z,Sharks,Senators,away win OT,2,1
23265,2019021053,20192020,R,2020-03-08T00:00:00Z,Bruins,Lightning,away win REG,5,3
23266,2019021054,20192020,R,2020-03-08T00:00:00Z,Panthers,Canadiens,home win REG,1,4
23267,2019021055,20192020,R,2020-03-08T00:00:00Z,Rangers,Devils,away win REG,6,4
23268,2019021056,20192020,R,2020-03-08T00:00:00Z,Flyers,Sabres,home win REG,1,3
23269,2019021058,20192020,R,2020-03-08T03:00:00Z,Oilers,Blue Jackets,home win REG,1,4
23280,2019021059,20192020,R,2020-03-08T17:30:00Z,Penguins,Hurricanes,away win REG,6,2
23281,2019021060,20192020,R,2020-03-08T21:00:00Z,Red Wings,Lightning,home win OT,4,5
23282,2019021062,20192020,R,2020-03-08T23:00:00Z,Flames,Golden Knights,away win REG,5,3
23283,2019021061,20192020,R,2020-03-08T23:30:00Z,Blackhawks,Blues,away win REG,2,0
23284,2019021063,20192020,R,2020-03-09T01:00:00Z,Ducks,Wild,away win OT,5,4
23285,2019021064,20192020,R,2020-03-09T02:00:00Z,Canucks,Blue Jackets,away win REG,2,1
23286,2019021065,20192020,R,2020-03-09T02:00:00Z,Sharks,Avalanche,away win REG,4,3
23294,2019021066,20192020,R,2020-03-09T23:00:00Z,Sabres,Capitals,home win OT,2,3
23295,2019021067,20192020,R,2020-03-10T00:00:00Z,Jets,Coyotes,home win REG,2,4
23296,2019021075,20192020,R,2020-03-10T00:00:00Z,Blues,Panthers,away win REG,2,1
23297,2019021068,20192020,R,2020-03-10T01:00:00Z,Oilers,Golden Knights,away win OT,3,2
23298,2019021069,20192020,R,2020-03-10T02:30:00Z,Kings,Avalanche,home win REG,1,3
23304,2019021070,20192020,R,2020-03-10T23:00:00Z,Maple Leafs,Lightning,home win REG,1,2
23305,2019021071,20192020,R,2020-03-10T23:00:00Z,Canadiens,Predators,away win REG,4,2
23306,2019021072,20192020,R,2020-03-10T23:00:00Z,Devils,Penguins,away win REG,5,2
23307,2019021073,20192020,R,2020-03-10T23:00:00Z,Flyers,Bruins,away win REG,2,0
23308,2019021074,20192020,R,2020-03-10T23:30:00Z,Red Wings,Hurricanes,away win REG,5,2
23309,2019021076,20192020,R,2020-03-11T00:30:00Z,Stars,Rangers,away win REG,4,2
23310,2019021077,20192020,R,2020-03-11T02:00:00Z,Canucks,Islanders,home win OT,4,5
23311,2019021078,20192020,R,2020-03-11T02:00:00Z,Ducks,Senators,home win REG,2,5
23320,2019021079,20192020,R,2020-03-12T00:00:00Z,Blackhawks,Sharks,home win REG,2,6
23321,2019021080,20192020,R,2020-03-12T01:00:00Z,Oilers,Jets,away win REG,4,2
23322,2019020876,20192020,R,2020-03-12T02:00:00Z,Ducks,Blues,away win REG,4,2
23323,2019021081,20192020,R,2020-03-12T02:00:00Z,Avalanche,Rangers,home win OT,2,3
23324,2019021082,20192020,R,2020-03-12T02:30:00Z,Kings,Senators,home win REG,2,3
23330,2019030031,20192020,P,2020-08-01T16:00:00Z,Hurricanes,Rangers,home win REG,2,3
23331,2019030061,20192020,P,2020-08-01T19:00:00Z,Oilers,Blackhawks,away win REG,6,4
23332,2019030041,20192020,P,2020-08-01T20:00:00Z,Islanders,Panthers,home win REG,1,2
23333,2019030021,20192020,P,2020-08-02T00:00:00Z,Penguins,Canadiens,away win OT,3,2
23334,2019030091,20192020,P,2020-08-02T02:30:00Z,Flames,Jets,home win REG,1,4
23335,2019030071,20192020,P,2020-08-02T18:00:00Z,Predators,Coyotes,away win REG,4,3
23336,2019030001,20192020,R,2020-08-02T19:00:00Z,Bruins,Flyers,away win REG,4,1
23337,2019030011,20192020,R,2020-08-02T22:30:00Z,Avalanche,Blues,home win REG,1,2
23338,2019030051,20192020,P,2020-08-03T00:00:00Z,Maple Leafs,Blue Jackets,away win REG,2,0
23339,2019030081,20192020,P,2020-08-03T02:30:00Z,Canucks,Wild,away win REG,3,0
23345,2019030032,20192020,P,2020-08-03T16:00:00Z,Hurricanes,Rangers,home win REG,1,4
23346,2019030092,20192020,P,2020-08-03T18:30:00Z,Flames,Jets,away win REG,3,2
23347,2019030002,20192020,R,2020-08-03T20:00:00Z,Lightning,Capitals,home win OT,2,3
23348,2019030012,20192020,R,2020-08-03T22:30:00Z,Golden Knights,Stars,home win REG,3,5
23349,2019030022,20192020,P,2020-08-04T00:00:00Z,Penguins,Canadiens,home win REG,1,3
23350,2019030062,20192020,P,2020-08-04T02:30:00Z,Oilers,Blackhawks,home win REG,3,6
23357,2019030042,20192020,P,2020-08-04T16:00:00Z,Islanders,Panthers,home win REG,2,4
23358,2019030072,20192020,P,2020-08-04T18:30:00Z,Predators,Coyotes,home win REG,2,4
23359,2019030052,20192020,P,2020-08-04T20:00:00Z,Maple Leafs,Blue Jackets,home win REG,0,3
23360,2019030093,20192020,P,2020-08-04T22:45:00Z,Jets,Flames,away win REG,6,2
23361,2019030033,20192020,P,2020-08-05T00:00:00Z,Rangers,Hurricanes,away win REG,4,1
23362,2019030082,20192020,P,2020-08-05T02:45:00Z,Canucks,Wild,home win REG,3,4
23369,2019030043,20192020,P,2020-08-05T16:00:00Z,Panthers,Islanders,home win REG,2,3
23370,2019030073,20192020,P,2020-08-05T18:30:00Z,Coyotes,Predators,home win REG,1,4
23371,2019030003,20192020,R,2020-08-05T20:00:00Z,Bruins,Lightning,away win REG,3,2
23372,2019030013,20192020,R,2020-08-05T22:30:00Z,Stars,Avalanche,away win REG,4,0
23373,2019030023,20192020,P,2020-08-06T00:00:00Z,Canadiens,Penguins,home win REG,3,4
23374,2019030063,20192020,P,2020-08-06T02:30:00Z,Blackhawks,Oilers,home win REG,3,4
23381,2019030083,20192020,P,2020-08-06T18:30:00Z,Wild,Canucks,away win REG,3,0
23382,2019030004,20192020,R,2020-08-06T20:00:00Z,Flyers,Capitals,home win REG,1,3
23383,2019030014,20192020,R,2020-08-06T22:30:00Z,Blues,Golden Knights,away win REG,6,4
23384,2019030053,20192020,P,2020-08-07T00:00:00Z,Blue Jackets,Maple Leafs,home win OT,3,4
23385,2019030094,20192020,P,2020-08-07T02:30:00Z,Jets,Flames,away win REG,4,0
23391,2019030044,20192020,P,2020-08-07T16:00:00Z,Panthers,Islanders,away win REG,5,1
23392,2019030074,20192020,P,2020-08-07T18:30:00Z,Coyotes,Predators,home win OT,3,4
23393,2019030024,20192020,P,2020-08-07T20:00:00Z,Canadiens,Penguins,home win REG,0,2
23394,2019030064,20192020,P,2020-08-07T22:45:00Z,Blackhawks,Oilers,home win REG,2,3
23395,2019030054,20192020,P,2020-08-08T00:00:00Z,Blue Jackets,Maple Leafs,away win OT,4,3
23396,2019030084,20192020,P,2020-08-08T02:45:00Z,Wild,Canucks,away win OT,5,4
23403,2019030015,20192020,R,2020-08-08T19:00:00Z,Avalanche,Golden Knights,away win OT,4,3
23404,2019030006,20192020,R,2020-08-09T00:00:00Z,Lightning,Flyers,away win REG,4,1
23407,2019030005,20192020,R,2020-08-09T16:00:00Z,Capitals,Bruins,home win REG,1,2
23408,2019030016,20192020,R,2020-08-09T19:00:00Z,Blues,Stars,away win OT,2,1
23409,2019030055,20192020,P,2020-08-10T00:00:00Z,Maple Leafs,Blue Jackets,away win REG,3,0
23413,2019030121,20192020,P,2020-08-11T19:00:00Z,Lightning,Blue Jackets,home win OT,2,3
23414,2019030171,20192020,P,2020-08-11T21:30:00Z,Stars,Flames,away win REG,3,2
23415,2019030151,20192020,P,2020-08-12T02:30:00Z,Golden Knights,Blackhawks,home win REG,1,4
23419,2019030141,20192020,P,2020-08-12T15:00:00Z,Bruins,Hurricanes,home win OT,3,4
23420,2019030131,20192020,P,2020-08-12T20:00:00Z,Capitals,Islanders,away win REG,4,2
23421,2019030161,20192020,P,2020-08-12T21:30:00Z,Avalanche,Coyotes,home win REG,0,3
23422,2019030111,20192020,P,2020-08-13T00:00:00Z,Flyers,Canadiens,home win REG,1,2
23423,2019030181,20192020,P,2020-08-13T02:30:00Z,Blues,Canucks,away win REG,5,2
23429,2019030122,20192020,P,2020-08-13T19:00:00Z,Lightning,Blue Jackets,away win REG,3,1
23430,2019030152,20192020,P,2020-08-13T21:30:00Z,Golden Knights,Blackhawks,home win OT,3,4
23431,2019030142,20192020,P,2020-08-14T00:00:00Z,Bruins,Hurricanes,away win REG,3,2
23432,2019030172,20192020,P,2020-08-14T02:30:00Z,Stars,Flames,home win REG,4,5
23437,2019030162,20192020,P,2020-08-14T18:00:00Z,Avalanche,Coyotes,home win REG,2,3
23438,2019030112,20192020,P,2020-08-14T19:00:00Z,Flyers,Canadiens,away win REG,5,0
23439,2019030182,20192020,P,2020-08-14T22:30:00Z,Blues,Canucks,away win OT,4,3
23440,2019030132,20192020,P,2020-08-15T00:00:00Z,Capitals,Islanders,away win REG,5,2
23441,2019030173,20192020,P,2020-08-15T02:30:00Z,Flames,Stars,home win REG,0,2
23447,2019030143,20192020,P,2020-08-15T16:00:00Z,Hurricanes,Bruins,away win REG,3,1
23448,2019030163,20192020,P,2020-08-15T19:00:00Z,Coyotes,Avalanche,home win REG,2,4
23449,2019030123,20192020,P,2020-08-15T23:30:00Z,Blue Jackets,Lightning,away win REG,3,2
23450,2019030153,20192020,P,2020-08-16T00:00:00Z,Blackhawks,Golden Knights,away win REG,2,1
23455,2019030133,20192020,P,2020-08-16T16:00:00Z,Islanders,Capitals,home win OT,1,2
23456,2019030174,20192020,P,2020-08-16T18:00:00Z,Flames,Stars,away win OT,5,4
23457,2019030154,20192020,P,2020-08-16T22:30:00Z,Blackhawks,Golden Knights,home win REG,1,3
23458,2019030113,20192020,P,2020-08-17T00:00:00Z,Canadiens,Flyers,away win REG,1,0
23459,2019030183,20192020,P,2020-08-17T02:30:00Z,Canucks,Blues,away win OT,3,2
23465,2019030124,20192020,P,2020-08-17T19:00:00Z,Blue Jackets,Lightning,away win REG,2,1
23466,2019030164,20192020,P,2020-08-17T21:30:00Z,Coyotes,Avalanche,away win REG,7,1
23467,2019030144,20192020,P,2020-08-18T00:00:00Z,Hurricanes,Bruins,away win REG,4,3
23468,2019030184,20192020,P,2020-08-18T02:30:00Z,Canucks,Blues,away win REG,3,1
23473,2019030114,20192020,P,2020-08-18T19:00:00Z,Canadiens,Flyers,away win REG,2,0
23474,2019030175,20192020,P,2020-08-18T21:30:00Z,Stars,Flames,home win REG,1,2
23475,2019030134,20192020,P,2020-08-19T00:00:00Z,Islanders,Capitals,away win REG,3,2
23476,2019030155,20192020,P,2020-08-19T02:30:00Z,Golden Knights,Blackhawks,home win REG,3,4
23481,2019030125,20192020,P,2020-08-19T16:00:00Z,Lightning,Blue Jackets,home win OT,4,5
23482,2019030145,20192020,P,2020-08-19T20:00:00Z,Bruins,Hurricanes,home win REG,1,2
23483,2019030165,20192020,P,2020-08-19T21:30:00Z,Avalanche,Coyotes,home win REG,1,7
23484,2019030115,20192020,P,2020-08-20T00:00:00Z,Flyers,Canadiens,away win REG,5,3
23485,2019030185,20192020,P,2020-08-20T02:30:00Z,Blues,Canucks,away win REG,4,3
23491,2019030135,20192020,P,2020-08-21T00:00:00Z,Capitals,Islanders,away win REG,4,0
23492,2019030176,20192020,P,2020-08-21T02:30:00Z,Flames,Stars,away win REG,7,3
23495,2019030116,20192020,P,2020-08-21T23:00:00Z,Canadiens,Flyers,away win REG,3,2
23496,2019030186,20192020,P,2020-08-22T01:45:00Z,Canucks,Blues,home win REG,2,6
23499,2019030241,20192020,P,2020-08-23T00:00:00Z,Avalanche,Stars,away win REG,5,3
23501,2019030221,20192020,P,2020-08-24T00:00:00Z,Lightning,Bruins,away win REG,3,2
23502,2019030231,20192020,P,2020-08-24T02:30:00Z,Golden Knights,Canucks,home win REG,0,5
23505,2019030211,20192020,P,2020-08-24T23:00:00Z,Flyers,Islanders,away win REG,4,0
23506,2019030242,20192020,P,2020-08-25T01:45:00Z,Avalanche,Stars,away win REG,5,2
23509,2019030222,20192020,P,2020-08-25T23:00:00Z,Lightning,Bruins,home win OT,3,4
23510,2019030232,20192020,P,2020-08-26T01:45:00Z,Golden Knights,Canucks,away win REG,5,2
23513,2019030212,20192020,P,2020-08-26T19:00:00Z,Flyers,Islanders,home win OT,3,4
23514,2019030223,20192020,P,2020-08-27T00:00:00Z,Bruins,Lightning,away win REG,7,1
23515,2019030243,20192020,P,2020-08-27T02:30:00Z,Stars,Avalanche,away win REG,6,4
23519,2019030224,20192020,P,2020-08-29T16:00:00Z,Bruins,Lightning,away win REG,3,1
23520,2019030213,20192020,P,2020-08-29T23:00:00Z,Islanders,Flyers,home win REG,1,3
23521,2019030233,20192020,P,2020-08-30T01:45:00Z,Canucks,Golden Knights,away win REG,3,0
23525,2019030244,20192020,P,2020-08-30T22:00:00Z,Stars,Avalanche,home win REG,4,5
23526,2019030214,20192020,P,2020-08-31T00:00:00Z,Islanders,Flyers,home win REG,2,3
23527,2019030234,20192020,P,2020-08-31T02:30:00Z,Canucks,Golden Knights,away win REG,5,3
23531,2019030225,20192020,P,2020-08-31T23:00:00Z,Lightning,Bruins,home win OT,2,3
23532,2019030245,20192020,P,2020-09-01T01:45:00Z,Avalanche,Stars,home win REG,3,6
23535,2019030215,20192020,P,2020-09-01T23:00:00Z,Flyers,Islanders,home win OT,3,4
23536,2019030235,20192020,P,2020-09-02T01:45:00Z,Golden Knights,Canucks,away win REG,2,1
23539,2019030246,20192020,P,2020-09-03T00:00:00Z,Stars,Avalanche,away win REG,4,1
23541,2019030216,20192020,P,2020-09-03T23:00:00Z,Islanders,Flyers,away win OT,5,4
23542,2019030236,20192020,P,2020-09-04T01:45:00Z,Canucks,Golden Knights,home win REG,0,4
23545,2019030247,20192020,P,2020-09-04T20:00:00Z,Avalanche,Stars,away win OT,5,4
23546,2019030237,20192020,P,2020-09-05T01:00:00Z,Golden Knights,Canucks,home win REG,0,3
23549,2019030217,20192020,P,2020-09-05T23:30:00Z,Flyers,Islanders,away win REG,4,0
23551,2019030321,20192020,P,2020-09-07T00:00:00Z,Golden Knights,Stars,away win REG,1,0
23553,2019030311,20192020,P,2020-09-08T00:00:00Z,Lightning,Islanders,home win REG,2,8
23555,2019030322,20192020,P,2020-09-09T00:00:00Z,Golden Knights,Stars,home win REG,0,3
23557,2019030312,20192020,P,2020-09-10T00:00:00Z,Lightning,Islanders,home win REG,1,2
23559,2019030323,20192020,P,2020-09-11T00:00:00Z,Stars,Golden Knights,home win OT,2,3
23561,2019030313,20192020,P,2020-09-12T00:00:00Z,Islanders,Lightning,home win REG,3,5
23563,2019030324,20192020,P,2020-09-13T00:00:00Z,Stars,Golden Knights,home win REG,1,2
23565,2019030314,20192020,P,2020-09-13T19:00:00Z,Islanders,Lightning,away win REG,4,1
23567,2019030325,20192020,P,2020-09-15T00:00:00Z,Golden Knights,Stars,away win OT,3,2
23569,2019030315,20192020,P,2020-09-16T00:00:00Z,Lightning,Islanders,away win OT,2,1
23571,2019030316,20192020,P,2020-09-18T00:00:00Z,Islanders,Lightning,away win OT,2,1
23573,2019030411,20192020,P,2020-09-19T23:30:00Z,Lightning,Stars,away win REG,4,1
23575,2019030412,20192020,P,2020-09-22T00:00:00Z,Lightning,Stars,home win REG,2,3
23577,2019030413,20192020,P,2020-09-24T00:00:00Z,Stars,Lightning,away win REG,5,2
23579,2019030414,20192020,P,2020-09-26T00:00:00Z,Stars,Lightning,away win OT,5,4
23581,2019030415,20192020,P,2020-09-27T00:00:00Z,Lightning,Stars,away win OT,3,2
23583,2019030416,20192020,P,2020-09-29T00:00:00Z,Stars,Lightning,away win REG,2,0
